Extraction Date,Extraction Hour,Publication Date,Publication Hour,Title,Author,Location,Num Comments,Photo Author,Photo Text,Sectiom,Subsection
10-04-2019,8,10-04-2019,5,Virtual empate entre Netanyahu y Gantz en las elecciones en Israel,Juan Carlos Sanz,Jerusalén,117,AP,Netanyahu saluda a sus seguidores tras conocer los sondeos.,NA,NA
10-04-2019,8,09-04-2019,23,El presidente de EE UU carga contra la cúpula de seguridad tras el fracaso de su política migratoria,Antonia Laborde,Washington,11,NA,NA,NA,NA
10-04-2019,8,10-04-2019,1,Los indígenas rechazan una reunión con Duque a puerta cerrada y tensan el diálogo,F. MANETTO,Bogotá,NA,NA,NA,NA,NA
10-04-2019,8,10-04-2019,3,Cultura Colectiva: el escándalo detrás de 540 millones de ‘me gusta’,Elías Camhaji,México,3,Hector Guerrero,Un joven utiliza twitter desde su celular.,NA,NA
10-04-2019,8,10-04-2019,1,El embajador de Guaidó ante la OEA consigue un puesto en el organismo,Antonia Laborde,Washington,17,EFE,Una reunión del Consejo Permanente de la OEA.,Destacados,
10-04-2019,8,09-04-2019,23,La ONU formará en derechos humanos a la Guardia Nacional de López Obrador,Elena Reina,México,15,CUARTOSCURO,Bachelet y López Obrador este martes.,Destacados,
10-04-2019,8,10-04-2019,0,Venezuela cae 18 puestos y ya es el cuarto país más pobre de Latinoamérica,NA,NA,NA,AP,Una protesta por la falta de agua este lunes.,Destacados,
10-04-2019,8,10-04-2019,3,Las Abuelas de Plaza de Mayo localizan en España a la nieta 129,Federico Rivas Molina,Buenos Aires,20,EFE,Solsona y De Carlotto en la rueda de prensa.,Destacados,
10-04-2019,8,10-04-2019,4,Magic Johnson dimite como presidente de los Lakers tras una temporada desastrosa,Pablo Ximénez de Sandoval,Los Ángeles,NA,AFP,Magic Johnson en el último All-Star en febrero.,Destacados,
10-04-2019,8,10-04-2019,4,Hallado muerto un estudiante español que desapareció en un río de Ecuador,Sara España,Guayaquil/ Cádiz,15,EFE,Amigos de Manuel Tundidor en Ecuador.,Destacados,
10-04-2019,8,10-04-2019,7,Facebook e Instagram vetan a varios representantes de la extrema derecha canadiense,Jaime Porras Ferreyra,Montreal,NA,AFP,Zuckerberg en una imagen de archivo.,Destacados,
10-04-2019,8,10-04-2019,3,Cómo Noruega ha reinventado su turismo gracias a las antiguas carreteras,V. Martínez,Noruega,9,Á. R. / V. M.,Un turista mira al horizonte un fiordo.,Destacados,
10-04-2019,8,09-04-2019,20,Nueva York obliga a vacunar contra el sarampión en los distritos judíos de Brooklyn bajo amenaza de multa,S. P.,Nueva York,21,AP,Vacunas en un centro sanitario en Nueva York.,Destacados,
10-04-2019,8,10-04-2019,4,Argentina y Colombia serán las sedes de la Copa América 2020,Federico Rivas Molina,Buenos Aires,NA,GETTY,Beausejour presenta el trofeo el pasado enero.,Destacados,
10-04-2019,8,10-04-2019,1,Caballos de Troya no,NA,NA,NA,NA,NA,opinión,opinión
10-04-2019,8,10-04-2019,1,Despierta,Leila Guerriero,NA,NA,NA,NA,opinión,opinión
10-04-2019,8,09-04-2019,22,La oposición en Colombia,Ariel Ávila,NA,NA,NA,NA,opinión,opinión
10-04-2019,8,09-04-2019,23,La victoria de Estambul,Eva Borreguero,NA,NA,NA,NA,opinión,opinión
10-04-2019,8,09-04-2019,0,Caracas: terror en un teatro a oscuras,Ibsen Martínez,NA,12,NA,NA,opinión,opinión
10-04-2019,8,10-04-2019,3,“El discurso de Trump hace muy difícil la relación con Estados Unidos”,Javier Lafuente,México,273,H. Guerrero,Marcelo Ebrard durante la entrevista.,AMÉRICAS,AMÉRICAS
10-04-2019,8,10-04-2019,7,Paraguay manda a prisión a la militar que pidió permiso para amamantar a su bebé,Santi Carneri,Asunción,30,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,8,10-04-2019,7,Refugiados nicaragüenses: a salvo pero en la indigencia,Esteban Beltrán,NA,8,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,8,10-04-2019,4,Un juez de EE UU prohíbe que los migrantes centroamericanos tengan que esperar en México,Pablo Ximénez de Sandoval,Los Ángeles,37,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,8,10-04-2019,4,La Cámara de Representantes colombiana rechaza la reforma de Duque al tribunal de paz,F. MANETTO,Bogotá,11,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,8,09-04-2019,18,Las fuertes lluvias en RÍo de Janeiro en imágenes,NA,NA,NA,NA,NA,AMÉRICAS,AMÉRICAS
10-04-2019,8,09-04-2019,22,Europa plantea una prórroga máxima de un año del Brexit para no importar el caos político de Londres,B. de Miguel,Bruselas/ Luxemburgo,58,EFE,El presidente del Consejo Europeo Donald Tusk.,INTERNACIONAL,INTERNACIONAL
10-04-2019,8,10-04-2019,0,Putin aboga por la cooperación económica en el Ártico,Pilar Bonet,San Petersburgo,10,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,8,10-04-2019,4,Un atentado del ISIS en el Sinaí empaña la visita de Al Sisi a la Casa Blanca,Ricard González,Túnez,5,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,8,09-04-2019,18,El Parlamento de Argelia nombra a un presidente rechazado en la calle,Francisco Peregil,Rabat,12,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,8,09-04-2019,16,Letonia entre el arraigo europeo y la minoría rusa,Michal Kokot (Gazeta Wyborcza),Riga,129,NA,NA,INTERNACIONAL,INTERNACIONAL
10-04-2019,8,05-04-2019,5,La nueva campaña de EL PAÍS: ¿Y tú qué piensas?,NA,NA,NA,CARLOS ROSILLO,Campaña de EL PAÍS: ¿Y tu qué piensas?,¿Y tú qué piensas?,UN ESPACIO COMÚN PARA COMPRENDER EL MUNDO
10-04-2019,8,09-04-2019,23,Panamá ante su mayor reto: de polo financiero y comercial a polo de la innovación,Ignacio Fariza,Ciudad de Panamá,1,Roberto Velarde.,El foro Panamá 500 años.,El País Economía,El País Economía
10-04-2019,8,10-04-2019,7,Una botella de whisky por 14 millones de dólares y otros objetos de deseo para los multimillonarios,José Luis Aranda,Madrid,5,NA,NA,El País Economía,El País Economía
10-04-2019,8,09-04-2019,16,Amazon y Alibaba el choque entre dos modelos de globalización,Alberto Barbieri,Barcelona,NA,NA,NA,El País Economía,El País Economía
10-04-2019,8,10-04-2019,1,Francia pierde la fe en su Iglesia,Silvia Ayuso,París,3,Getty,Un sacerdote en la Catedral de Notre-Dame.,Sociedad,Sociedad
10-04-2019,8,09-04-2019,19,Separar a niños y niñas en el colegio: la receta feminista islandesa para la igualdad,Ana Alfageme,Reikiavik,565,hjalli,Niñas de una de las escuelas infantiles.,Sociedad,Sociedad
10-04-2019,8,10-04-2019,1,La actriz Felicity Huffman se declara culpable en el caso del fraude universitario,Yolanda Monge,Washington,20,NA,NA,Sociedad,Sociedad
10-04-2019,8,09-04-2019,17,Acoso en grupo: estos son los relatos de cientos de mujeres,Patricia Peiró,Madrid,8,NA,NA,Sociedad,Sociedad
10-04-2019,8,09-04-2019,17,Los británicos ya no necesitarán alegar adulterio para obtener el divorcio exprés,Rafa de Miguel,Londres,3,NA,NA,Sociedad,Sociedad
10-04-2019,8,10-04-2019,0,La mujer que dio garras a Buffy y whisky a Don Draper: “Ellas también pueden comportarse como antihéroes”,Álex Vicente,Lille,NA,NA,Marti Noxon en el festival Series Mania.,Cultura,Cultura
10-04-2019,8,10-04-2019,3,‘Mundo propio’: el despertar vanguardista de la fotografía argentina,Mar Centenera,Buenos Aires,NA,NA,NA,Cultura,Cultura
10-04-2019,8,10-04-2019,0,Un ‘velázquez’ en Nueva York: las huellas del pintor en el retrato de un caballero anónimo,Peio H. Riaño,Madrid,11,NA,NA,Cultura,Cultura
10-04-2019,8,10-04-2019,3,La carta a Paulo que llegó 15 siglos después,Carmen Morán Breña,NA,13,NA,NA,Cultura,Cultura
10-04-2019,8,10-04-2019,0,Las series españolas siguen rompiendo fronteras,Irene Crespo,Cannes,NA,NA,NA,Cultura,Cultura
10-04-2019,8,10-04-2019,0,50 años en el trono de King Crimson,Beatriz G. Aranda,Londres,5,NA,NA,Cultura,Cultura
10-04-2019,8,10-04-2019,0,El muro del Barça se levanta en el Teatro de los Sueños,Ramon Besa,Mánchester,2,Ian Hodgson AP,Vidal Messi y Suárez en Old Trafford.,Deportes,Deportes
10-04-2019,8,10-04-2019,0,Con Solskjaer llegó la paz en el United,Jordi Quixano,Mánchester,NA,NA,NA,Deportes,Deportes
10-04-2019,8,10-04-2019,0,El Liverpool encarrila el pase a semifinales frente al Oporto (2-0),Juan L. Cudeiro,NA,1,NA,NA,Deportes,Deportes
10-04-2019,8,10-04-2019,3,El City se apaga sin Bernardo Silva frente al Tottenham (1-0),Diego Torres,NA,4,NA,NA,Deportes,Deportes
10-04-2019,8,09-04-2019,22,Augusta pone a prueba al nuevo Jon Rahm,Juan Morenilla,Augusta,1,NA,NA,Deportes,Deportes
10-04-2019,8,10-04-2019,4,La generación de James vuelve a tener un torneo en casa,NA,NA,NA,NA,NA,Deportes,Deportes
10-04-2019,8,09-04-2019,15,Los socialistas españoles tienen opciones de gobernar sin apoyo de los independentistas según el CIS,Natalia Junquera,Madrid,5406,NA,NA,ESPAÑA,ESPAÑA
10-04-2019,8,10-04-2019,3,Echarse al monte o volver a la ciudad,Pablo Ordaz,Madrid,146,NA,NA,ESPAÑA,ESPAÑA
10-04-2019,8,10-04-2019,3,La religión pierde influencia al desplomarse los ritos y la fe,Alfonso L. Congostrina,Barcelona,378,NA,NA,ESPAÑA,ESPAÑA
10-04-2019,8,10-04-2019,2,Tazos hielocos y pepsilindros: así se recuerdan los 90 en México,NA,NA,NA,NA,NA,Verne,Verne
10-04-2019,8,10-04-2019,2,Mi a no es como la tuya: así cambia la escritura a mano,Emilio Sánchez Hidalgo,NA,16,NA,NA,Verne,Verne
10-04-2019,8,09-04-2019,17,Aparte de “solo” ¿sabes cuáles de estas palabras ya no llevan tilde?,NA,NA,NA,NA,NA,Verne,Verne
10-04-2019,8,10-04-2019,1,Resucitada la bacteria del cólera de un soldado de la Primera Guerra Mundial,Miguel Ángel Criado,NA,13,D. G.,Una muestra ‘Vibrio cholerae’.,Ciencia y Tecnología,Ciencia y Tecnología
10-04-2019,8,10-04-2019,1,Dos estudiantes estafan a Apple con 1.493 iPhone falsos supuestamente defectuosos,Isabel Rubio,NA,31,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
10-04-2019,8,09-04-2019,23,El equipo de Barbacid elimina el cáncer de páncreas en ratones modificados genéticamente,Manuel Ansede,NA,104,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
10-04-2019,8,10-04-2019,1,El futuro de la familia real japonesa es un niño de 12 años,Macarena Vidal Liy,Pekín,3,EFE,El príncipe Hisahito de Japón posa junto a sus padres.,Estilo y Vida,Estilo y Vida
10-04-2019,8,10-04-2019,3,Miguel Bosé alimenta su crítica a Bachelet con un vídeo en el que la busca en su hotel de México,NA,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,8,10-04-2019,1,Estos famosos presumen de sus hijos en las redes sociales,NA,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,8,10-04-2019,1,Dinero rivalidades y escándalos: por qué estos 12 actores fueron despedidos de sus series,Óscar Tévez,NA,10,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,8,09-04-2019,19,Viaje a los escenarios de la octava temporada de ‘Juego de tronos’,Elena Sevillano,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,8,10-04-2019,1,La actriz de ‘Smallville’ Allison Mack se declara culpable de crimen organizado,NA,NA,NA,NA,NA,Estilo y Vida,Estilo y Vida
10-04-2019,8,09-04-2019,22,Una británica arranca e intenta robar partes de un mosaico en Pompeya,NA,NA,NA,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
10-04-2019,8,10-04-2019,1,El trágico final del otro ‘Babe’ una cerdita francesa,Silvia Ayuso,París,4,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
10-04-2019,8,09-04-2019,18,La fascinante magia de recorrer en bici el desierto israelí de Negev,Eduardo Salete,NA,NA,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
10-04-2019,8,09-04-2019,22,El gato que se escondió bajo el capó de un coche en marcha,NA,NA,NA,NA,NA,VÍDEOS Y FOTOS,VÍDEOS Y FOTOS
10-04-2019,8,10-04-2019,0,Las imágenes del martes,NA,NA,NA,NA,NA,VÍDEOS Y FOTOS,VÍDEOS Y FOTOS
10-04-2019,8,10-04-2019,1,500 pequeños grandes periodistas argentinos,NA,NA,NA,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
10-04-2019,8,08-04-2019,22,El comandante… ¿se queda?,Carlos Dada,NA,70,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
10-04-2019,8,11-02-2019,17,Abierto el plazo de inscripción al Máster de Periodismo 2019-2021,NA,NA,NA,NA,NA,DESDE EL PAÍS,DESDE EL PAÍS
10-04-2019,8,08-04-2019,16,En la élite de las carreras de drones,NA,NA,NA,NA,NA,ONE,ONE
10-04-2019,8,08-04-2019,22,“No hay suficiente gente joven preparándose para la IA”,NA,NA,NA,NA,NA,ONE,ONE
10-04-2019,8,08-04-2019,20,La ministra del Interior de Colombia habla sobre las protestas indígenas,NA,NA,NA,NA,NA,Entrevista W,Entrevista W
10-04-2019,8,09-04-2019,22,Un nuevo dragón emerge: ¿Cómo potenciar a las empresas de América Latina?,Leandro Hernández,Buenos Aires,1,Banco Mundial,Un hombre trabaja en una estructura.,TERMÓMETRO ECONÓMICO Y SOCIAL DE AMÉRICA,TERMÓMETRO ECONÓMICO Y SOCIAL DE AMÉRICA
10-04-2019,8,09-04-2019,17,New poll predicts Socialist Party victory at Spanish elections,Natalia Junquera,Madrid,2,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
10-04-2019,8,09-04-2019,17,Vandals desecrate graves in Spain’s only German military cemetery,Manuel Viejo,Madrid,NA,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
10-04-2019,8,09-04-2019,17,Uber launches new electric scooter rental service in Madrid,Ramón Muñoz,Madrid,NA,NA,NA,EL PAÍS IN ENGLISH,EL PAÍS IN ENGLISH
10-04-2019,8,10-04-2019,8,Los hijos del hospital,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,François Ozon: “La Iglesia no cambiará si no la obliga la justicia”,NA,NA,NA,Audoin Desforges Pasco and Co.,François Ozon.,NA,Planeta Futuro
10-04-2019,8,08-04-2019,18,22 escapadas españolas muy tentadoras para Semana Santa,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,08-04-2019,18,Cinco libros de la semana,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,08-04-2019,15,Sindicalismo en la era del ‘coworking’,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,07-04-2019,18,El hospital que pone afecto en las últimas comidas,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,Barón Rojo: jamás un grupo ‘heavy’ español tan grande jamás un final tan triste,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,11 'hacks' asombrosos de clientes de Ikea para personalizar la estantería Billy,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,08-04-2019,15,El simbólico vídeo con triste final de la hija de Cristiano Ronaldo,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,No son niños trepando por las paredes son clases de autoestima y compañerismo,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,Dos gestores ‘amateur’ baten a sus rivales con un fondo que renta un 30% en 2019,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,Multitud de críticas a 'Boom' de Antena 3 por lo que todo el mundo ha visto con 'Los Lobos',NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,Otra pesadilla para Rodrygo,NA,NA,NA,NA,NA,NA,Planeta Futuro
10-04-2019,8,09-04-2019,15,Vengadores Endgame: nuevo avance con secuencia extendida del tráiler,NA,NA,NA,NA,NA,NA,Planeta Futuro
13-04-2019,18,13-04-2019,19,El Chapo y El Mayo: jefes de jefes,Diego Enrique Osorno,México,5,ILUSTRACIÓN DE FERNANDO HERNÁNDEZ,La ficha policial de Joaquín ‘El Chapo’ Guzmán.,NA,
13-04-2019,18,13-04-2019,17,Wikileaks el amor de usar y tirar de Trump,Amanda Mars,Washington,120,AP,Donald Trump este viernes en la Casa Blanca.,NA,
13-04-2019,18,13-04-2019,17,México ofrece garantías a los empresarios de Estados Unidos para invertir y cooperar en migración,Sonia Corona,Mérida (México),16,NA,NA,NA,
13-04-2019,18,13-04-2019,17,Análisis | México y la migración: filtro o pasarela,Jorge Galindo,NA,NA,REUTERS,Un niño migrante en Juchitán (México).,Destacados,
13-04-2019,18,13-04-2019,15,La música latina brilla en el festival de Coachella,Pablo Ximénez de Sandoval,Indio (California),123,AFP,Rosalía durante su actuación en Coachella.,Destacados,
13-04-2019,18,13-04-2019,18,España se prepara para el castigo de Trump a las inversiones en Cuba,Lucía Abellán,Madrid,704,Getty,Instalaciones de un hotel Meliá en Varadero.,Destacados,
13-04-2019,18,13-04-2019,15,MeToo: lo que nos toca hacer a los hombres,Emiliano Monge,NA,10,Gladys Serrano,La marcha por el 8M en México.,Destacados,
13-04-2019,18,13-04-2019,15,Los desaparecidos de Lego de Ai Weiwei,David Marcial Pérez,México,2,Jonás Cortés,Ai Weiwei en su exposición en el MUAC.,Destacados,
13-04-2019,18,13-04-2019,17,El americano que lleva 45 años leyendo ‘La Celestina’,Juan Cruz,Madrid,4,inma flores,El hispanista Joseph T. Snow.,Destacados,
13-04-2019,18,13-04-2019,20,Christina Lindberg musa de ‘Kill Bill’: “Pensaban que no era una buena actriz así que en ‘Thriller’ era muda”,Mar Centenera,Buenos Aires,1,SILVINA FRYDLEWSKY,Lindberg en Buenos Aires.,Destacados,
13-04-2019,18,13-04-2019,15,Cuando la Iglesia se opuso a la higiene la vacunación y la anestesia general,Manuel Lozano Leyva,NA,137,Getty,'Retrato de Napoleón Bonaparte' de Ingres.,Destacados,
13-04-2019,18,13-04-2019,15,Los misterios de la nueva especie humana hallada en Filipinas,Javier Sampedro,NA,24,REUTERS,La cueva donde se hallaron los fósiles.,Destacados,
13-04-2019,18,13-04-2019,15,Fisher Price retira del mercado una cuna por la muerte de más de 30 bebés,NA,NA,NA,NA,La cuna Rock 'n Play de Fisher Price.,Destacados,
13-04-2019,18,13-04-2019,0,Caen las clases medias,NA,NA,NA,NA,NA,opinión,opinión
13-04-2019,18,13-04-2019,20,Tiempos híbridos,Andrés Ortega,NA,NA,NA,NA,opinión,opinión
13-04-2019,18,13-04-2019,4,ADN,Diana Calderón,NA,4,NA,NA,opinión,opinión
13-04-2019,18,12-04-2019,20,Escudero,Jorge F. Hernández,NA,NA,NA,NA,opinión,opinión
13-04-2019,18,12-04-2019,17,Cien días bajo el dominio de los perversos,Eliane Brum,NA,9,NA,NA,opinión,opinión
13-04-2019,18,13-04-2019,20,Estados Unidos entrega a Argentina 40.000 documentos sobre la dictadura militar,Yolanda Monge,Washington/ Buenos Aires,59,NA,Entrega de los documentos en Washington.,AMÉRICAS,AMÉRICAS
13-04-2019,18,13-04-2019,20,Detenido en Madrid un general chavista disidente por narcotráfico a petición de EE UU,NA,NA,NA,EFE,El general Hugo Carvajal.,AMÉRICAS,AMÉRICAS
13-04-2019,18,13-04-2019,20,La diplomacia de Guaidó negocia regularizar la situación de los venezolanos en EE UU,Antonia Laborde,Washington,5,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,18,13-04-2019,15,López Obrador y el periodista Jorge Ramos se enfrentan por la estrategia de seguridad en México,Karina Suárez,México,67,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,18,12-04-2019,14,Steven Levitsky: “La democracia hoy es menos elitista es mucho más circo”,Amanda Mars,NA,13,NA,NA,AMÉRICAS,AMÉRICAS
13-04-2019,18,13-04-2019,16,La Guardia Revolucionaria iraní: mucho más que un cuerpo de élite,Ángeles Espinosa (Enviada especial),Teherán,83,EFE,Miembros de la Guardia Revolucionaria este viernes en Teherán.,INTERNACIONAL,INTERNACIONAL
13-04-2019,18,13-04-2019,18,El ¿imposible? rompecabezas de la izquierda francesa,Silvia Ayuso,París,10,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,18,13-04-2019,16,No se distraigan con el Brexit: ojo al cinturón explosivo alrededor de Europa,Andrea Rizzi,NA,69,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,18,13-04-2019,20,Europa intensifica la lucha contra las amenazas híbridas,Belén Domínguez (Enviada Especial),Helsinki,3,NA,NA,INTERNACIONAL,INTERNACIONAL
13-04-2019,18,05-04-2019,5,La nueva campaña de EL PAÍS: ¿Y tú qué piensas?,NA,NA,NA,CARLOS ROSILLO,Campaña de EL PAÍS: ¿Y tu qué piensas?,¿Y tú qué piensas?,UN ESPACIO COMÚN PARA COMPRENDER EL MUNDO
13-04-2019,18,13-04-2019,20,OnePlus: los teléfonos chinos se adelantan en la carrera del 5G,Jordi Pueyo Busquets,Barcelona,1,Juan Barbosa,Pete Lau el consejero delegado de OnePlus.,El País Economía,El País Economía
13-04-2019,18,13-04-2019,18,Stratolaunch el avión más grande del mundo vuela por primera vez,NA,NA,NA,NA,Stratolaunch en una imagen de archivo.,El País Economía,El País Economía
13-04-2019,18,13-04-2019,20,“El emprendedor tiene que convencer al legislador”,Jorge G. García,Madrid,NA,NA,NA,El País Economía,El País Economía
13-04-2019,18,13-04-2019,16,Nuevos mercados para un coltán sin sangre,Susana Carrizosa,Madrid,3,NA,NA,El País Economía,El País Economía
13-04-2019,18,13-04-2019,18,Las 10 ciudades más caras para comprar una vivienda,NA,NA,NA,NA,NA,El País Economía,El País Economía
13-04-2019,18,13-04-2019,17,Hacerse mayor y tomar más de cinco pastillas al día: un problema añadido de salud,Ana Alfageme,NA,144,V. Sainz,Carmen Mínguez García de 91 años en Madrid.,Sociedad,Sociedad
13-04-2019,18,13-04-2019,16,La revolución del orden. Así son y así trabajan las Marie Kondo españolas,Iván de Moneo,NA,12,MIRTA ROJO,María Gallay rodeada de bolsas de basura.,Sociedad,Sociedad
13-04-2019,18,13-04-2019,18,“Lo mejor es la cara de felicidad cuando dices que la vaca está preñada”,Patricia Peiró,Madrid,NA,NA,NA,Sociedad,Sociedad
13-04-2019,18,13-04-2019,15,El ADN confirma que un médico holandés usó su propio semen para engendrar 49 hijos,Isabel Ferrer,La Haya,100,NA,NA,Sociedad,Sociedad
13-04-2019,18,13-04-2019,16,Una modesta sugerencia: sobre Caperucita Roja y otros clítoris,Nora Catelli,NA,50,NA,NA,Sociedad,Sociedad
13-04-2019,18,13-04-2019,19,Diez preguntas que tiene que responder la última temporada de ‘Juego de tronos’,Eneko Ruiz Jiménez,Madrid,8,NA,NA,Cultura,Cultura
13-04-2019,18,13-04-2019,20,Muere Neus Català resistente del horror nazi,NA,NA,NA,NA,NA,Cultura,Cultura
13-04-2019,18,13-04-2019,18,Tú yo y ‘Las meninas’ por 4.850 dólares,Margot Molina,Madrid,24,NA,NA,Cultura,Cultura
13-04-2019,18,13-04-2019,17,El final de Bob Dylan y la filosofía de Picasso,Fernando Navarro,París,4,NA,NA,Cultura,Cultura
13-04-2019,18,13-04-2019,18,¿Quién es Hernán Cortés?,Javier Lafuente,México,37,NA,NA,Cultura,Cultura
13-04-2019,18,13-04-2019,2,El Episodio IX de ‘Star Wars’ se titulará ‘The Rise of Skywalker’ y ya tiene tráiler,NA,NA,NA,NA,NA,Cultura,Cultura
13-04-2019,18,13-04-2019,20,En el Huesca-Barça ganó Riqui Puig,Ramon Besa,NA,2,Getty,Boateng disputa el balón con Anor.,Deportes,Deportes
13-04-2019,18,13-04-2019,17,La jugadora que impulsó la profesionalización del fútbol femenino en Argentina,Mar Centenera,Buenos Aires,NA,Facebook,El equipo de San Lorenzo este viernes.,Deportes,Deportes
13-04-2019,18,13-04-2019,16,El divino Cazorla,Jorge Valdano,NA,3,NA,NA,Deportes,Deportes
13-04-2019,18,13-04-2019,16,Una fiera anda suelta en Augusta: Tiger Woods a un golpe de los líderes,Juan Morenilla,Augusta,14,NA,NA,Deportes,Deportes
13-04-2019,18,12-04-2019,20,La Hacienda mexicana perdonó multas a cuatro clubes mexicanos,NA,NA,NA,NA,NA,Deportes,Deportes
13-04-2019,18,13-04-2019,17,Casado llama a los votantes huidos: Ciudadanos y Vox “no son más que tránsfugas y vendedores de humo”,Natalia Junquera,Valladolid,250,NA,NA,ESPAÑA,ESPAÑA
13-04-2019,18,13-04-2019,16,No fue infarto: un hijo de 14 años es el sospechoso de la muerte de su madre adoptiva hace dos años,Jesús A. Cañas,Cádiz,110,NA,NA,ESPAÑA,ESPAÑA
13-04-2019,18,13-04-2019,17,“A mi hijo lo mató un borracho reincidente sin carné de conducir”,José Antonio Hernández,Madrid,81,NA,NA,ESPAÑA,ESPAÑA
13-04-2019,18,13-04-2019,20,Las lecciones de español con el actor Oscar Isaac en la presentación de ‘Star Wars’,Darinka Rodríguez,NA,NA,NA,NA,Verne,Verne
13-04-2019,18,13-04-2019,20,Ahora es “el abecedario del diablo”: por qué generan tanta alarma las patrañas sobre niños en peligro,Pablo Cantó,NA,1,NA,NA,Verne,Verne
13-04-2019,18,13-04-2019,19,‘El Fifí’ un periódico del México posrevolucionario y la broma del presidente,Almudena Barragán,NA,7,NA,NA,Verne,Verne
13-04-2019,18,13-04-2019,16,El sobrepeso de Internet,Francesco Rodella,NA,1,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
13-04-2019,18,12-04-2019,23,Un fallo en el motor principal de ‘Beresheet’ precipitó su caída en la Luna,Lourdes Baeza,Jerusalén,129,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
13-04-2019,18,13-04-2019,16,La propiedad intelectual está de moda: la directiva del ‘copyright’ y el juicio contra Series Yonkis,NA,NA,NA,NA,NA,Ciencia y Tecnología,Ciencia y Tecnología
13-04-2019,18,13-04-2019,20,Angelina Jolie y Brad Pitt recuperan la soltería de manera oficial,NA,NA,NA,NA,Angelina Jolie y Brad Pitt en 2015.,Estilo y Vida,Estilo y Vida
13-04-2019,18,13-04-2019,20,La reinvención del rebelde Ricardo Bofill,Cristian Segura,Barcelona,7,NA,NA,Estilo y Vida,Estilo y Vida
13-04-2019,18,13-04-2019,16,Cádiz reconoce a Alejandro Sanz con el título de Hijo Adoptivo,Jesús A. Cañas,Cádiz,NA,NA,NA,Estilo y Vida,Estilo y Vida
13-04-2019,18,13-04-2019,16,Kéfir: la Rosalía de los lácteos,Lucía Taboada,NA,13,NA,NA,Estilo y Vida,Estilo y Vida
13-04-2019,18,13-04-2019,16,Los mejores 'snacks' del supermercado,Ana G. Moreno,NA,6,NA,NA,Estilo y Vida,Estilo y Vida
13-04-2019,18,12-04-2019,21,¿Debe un señor dejar pasar primero a una señora?,Martín Caparrós,NA,226,NA,NA,Estilo y Vida,Estilo y Vida
13-04-2019,18,13-04-2019,16,Israel extrae miles de notas con deseos de las grietas del Muro de las Lamentaciones,Lourdes Baeza,Jerusalén,15,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
13-04-2019,18,13-04-2019,16,La idea de la Reconquista es “falsa” y “manipulada” según los expertos,Patricia R. Blanco,Madrid,2860,NA,NA,UN PAÍS DE BLOGS,UN PAÍS DE BLOGS
